rcv	2.08	A	1	0	119701
snd	2.08	D	119701	150	1
rcv	2.08	A	1	0	119851
snd	2.08	D	119851	150	1
rcv	2.08	A	1	0	120001
snd	2.08	D	120001	150	1
rcv	2.08	A	1	0	120151
snd	2.08	D	120151	150	1
rcv	2.08	A	1	0	120301
snd	2.08	D	120301	150	1
rcv	2.08	A	1	0	120451
snd	2.08	D	120451	150	1
rcv	2.08	A	1	0	120601
snd	2.08	D	120601	150	1
rcv	2.08	A	1	0	120751
snd	2.08	D	120751	150	1
rcv	2.08	A	1	0	120901
snd	2.08	D	120901	150	1
rcv	2.08	A	1	0	121051
snd	2.08	D	121051	150	1
rcv	2.08	A	1	0	121201
snd	2.08	D	121201	150	1
rcv/DA	2.08	A	1	0	121201
snd/RXT	2.08	D	121201	150	1
rcv	2.08	A	1	0	121351
snd	2.08	D	121351	150	1
rcv	2.08	A	1	0	121501
snd	2.08	D	121501	150	1
rcv	2.08	A	1	0	121651
snd	2.08	D	121651	150	1
rcv	2.08	A	1	0	121801
snd	2.08	D	121801	150	1
rcv	2.08	A	1	0	121951
snd	2.08	D	121951	150	1
rcv	2.08	A	1	0	122101
snd	2.08	D	122101	150	1
rcv	2.08	A	1	0	122251
drop	2.09	D	122251	150	1
snd/RXT	2.09	D	122251	150	1
rcv	2.09	A	1	0	122401
snd	2.09	D	122401	150	1
rcv	2.09	A	1	0	122551
snd	2.09	D	122551	150	1
rcv	2.09	A	1	0	122701
snd	2.09	D	122701	150	1
rcv	2.09	A	1	0	122851
drop	2.09	D	122851	150	1
snd/RXT	2.09	D	122851	150	1
rcv	2.09	A	1	0	123001
snd	2.09	D	123001	150	1
rcv	2.09	A	1	0	123151
snd	2.09	D	123151	150	1
rcv	2.09	A	1	0	123301
snd	2.09	D	123301	150	1
rcv	2.09	A	1	0	123451
snd	2.10	D	123451	150	1
rcv	2.10	A	1	0	123601
drop	2.10	D	123601	150	1
snd/RXT	2.10	D	123601	150	1
rcv	2.10	A	1	0	123751
snd	2.10	D	123751	150	1
rcv	2.10	A	1	0	123901
snd	2.10	D	123901	150	1
rcv	2.10	A	1	0	124051
snd	2.10	D	124051	150	1
rcv	2.10	A	1	0	124201
snd	2.10	D	124201	150	1
rcv	2.10	A	1	0	124351
snd	2.10	D	124351	150	1
rcv	2.10	A	1	0	124501
drop	2.10	D	124501	150	1
snd/RXT	2.10	D	124501	150	1
rcv	2.10	A	1	0	124651
snd	2.10	D	124651	150	1
rcv	2.10	A	1	0	124801
snd	2.11	D	124801	150	1
rcv	2.11	A	1	0	124951
drop	2.11	D	124951	150	1
snd/RXT	2.11	D	124951	150	1
rcv	2.11	A	1	0	125101
snd	2.11	D	125101	150	1
rcv	2.11	A	1	0	125251
snd	2.11	D	125251	150	1
rcv	2.11	A	1	0	125401
drop	2.11	D	125401	150	1
snd/RXT	2.11	D	125401	150	1
rcv	2.11	A	1	0	125551
drop	2.11	D	125551	150	1
snd/RXT	2.12	D	125551	150	1
rcv	2.12	A	1	0	125701
snd	2.12	D	125701	150	1
rcv	2.12	A	1	0	125851
snd	2.12	D	125851	150	1
rcv	2.12	A	1	0	126001
snd	2.12	D	126001	150	1
rcv	2.12	A	1	0	126151
snd	2.12	D	126151	150	1
rcv	2.12	A	1	0	126301
snd	2.12	D	126301	150	1
rcv	2.12	A	1	0	126451
snd	2.12	D	126451	150	1
rcv	2.12	A	1	0	126601
snd	2.12	D	126601	150	1
rcv	2.12	A	1	0	126751
drop	2.12	D	126751	150	1
snd/RXT	2.12	D	126751	150	1
rcv	2.12	A	1	0	126901
drop	2.12	D	126901	150	1
snd/RXT	2.13	D	126901	150	1
rcv	2.13	A	1	0	127051
snd	2.13	D	127051	150	1
rcv	2.13	A	1	0	127201
snd	2.13	D	127201	150	1
rcv	2.13	A	1	0	127351
snd	2.13	D	127351	150	1
rcv	2.13	A	1	0	127501
drop	2.13	D	127501	150	1
snd/RXT	2.13	D	127501	150	1
rcv	2.13	A	1	0	127651
snd	2.13	D	127651	150	1
rcv	2.13	A	1	0	127801
snd	2.13	D	127801	150	1
rcv	2.13	A	1	0	127951
snd	2.13	D	127951	150	1
rcv	2.13	A	1	0	128101
snd	2.13	D	128101	150	1
rcv	2.13	A	1	0	128251
snd	2.13	D	128251	150	1
rcv	2.13	A	1	0	128401
snd	2.13	D	128401	150	1
rcv	2.13	A	1	0	128551
snd	2.13	D	128551	150	1
rcv	2.13	A	1	0	128701
snd	2.14	D	128701	150	1
rcv	2.14	A	1	0	128851
snd	2.14	D	128851	150	1
rcv	2.14	A	1	0	129001
snd	2.14	D	129001	150	1
rcv	2.14	A	1	0	129151
drop	2.14	D	129151	150	1
snd/RXT	2.14	D	129151	150	1
rcv	2.14	A	1	0	129301
drop	2.14	D	129301	150	1
snd/RXT	2.14	D	129301	150	1
rcv	2.14	A	1	0	129451
snd	2.14	D	129451	150	1
rcv	2.14	A	1	0	129601
snd	2.14	D	129601	150	1
rcv	2.14	A	1	0	129751
snd	2.14	D	129751	150	1
rcv	2.14	A	1	0	129901
snd	2.15	D	129901	150	1
rcv	2.15	A	1	0	130051
snd	2.15	D	130051	150	1
rcv	2.15	A	1	0	130201
snd	2.15	D	130201	150	1
rcv	2.15	A	1	0	130351
snd	2.15	D	130351	150	1
rcv	2.15	A	1	0	130501
snd	2.15	D	130501	150	1
rcv	2.15	A	1	0	130651
snd	2.15	D	130651	150	1
rcv	2.15	A	1	0	130801
snd	2.15	D	130801	150	1
rcv	2.15	A	1	0	130951
snd	2.15	D	130951	150	1
rcv	2.15	A	1	0	131101
snd	2.15	D	131101	150	1
rcv	2.15	A	1	0	131251
snd	2.15	D	131251	150	1
rcv	2.15	A	1	0	131401
snd	2.15	D	131401	150	1
rcv	2.15	A	1	0	131551
snd	2.15	D	131551	150	1
rcv	2.15	A	1	0	131701
snd	2.15	D	131701	150	1
rcv	2.15	A	1	0	131851
snd	2.15	D	131851	150	1
rcv	2.15	A	1	0	132001
snd	2.15	D	132001	150	1
rcv	2.15	A	1	0	132151
snd	2.15	D	132151	150	1
rcv	2.16	A	1	0	132301
snd	2.16	D	132301	150	1
rcv	2.16	A	1	0	132451
snd	2.16	D	132451	150	1
rcv	2.16	A	1	0	132601
snd	2.16	D	132601	150	1
rcv	2.16	A	1	0	132751
snd	2.16	D	132751	150	1
rcv	2.16	A	1	0	132901
snd	2.16	D	132901	150	1
rcv	2.16	A	1	0	133051
drop	2.16	D	133051	150	1
snd/RXT	2.17	D	133051	150	1
rcv	2.17	A	1	0	133201
snd	2.17	D	133201	150	1
rcv	2.17	A	1	0	133351
snd	2.17	D	133351	150	1
rcv	2.17	A	1	0	133501
snd	2.17	D	133501	150	1
rcv	2.17	A	1	0	133651
snd	2.17	D	133651	150	1
rcv	2.17	A	1	0	133801
snd	2.17	D	133801	150	1
rcv	2.17	A	1	0	133951
snd	2.17	D	133951	150	1
rcv	2.17	A	1	0	134101
snd	2.18	D	134101	150	1
rcv	2.18	A	1	0	134251
drop	2.18	D	134251	150	1
snd/RXT	2.18	D	134251	150	1
rcv	2.18	A	1	0	134401
snd	2.18	D	134401	150	1
rcv	2.18	A	1	0	134551
snd	2.18	D	134551	150	1
rcv	2.18	A	1	0	134701
snd/RXT	2.18	D	134551	150	1
snd	2.18	D	134701	150	1
rcv/DA	2.18	A	1	0	134701
rcv	2.18	A	1	0	134851
snd	2.18	D	134851	150	1
rcv	2.18	A	1	0	135001
snd	2.18	D	135001	150	1
rcv	2.18	A	1	0	135151
snd	2.18	D	135151	150	1
rcv	2.18	A	1	0	135301
snd	2.18	D	135301	150	1
rcv	2.18	A	1	0	135451
snd	2.18	D	135451	150	1
rcv	2.18	A	1	0	135601
snd	2.18	D	135601	150	1
rcv	2.18	A	1	0	135751
snd	2.18	D	135751	150	1
rcv	2.18	A	1	0	135901
snd	2.18	D	135901	150	1
rcv	2.18	A	1	0	136051
snd	2.18	D	136051	150	1
rcv	2.18	A	1	0	136201
snd	2.18	D	136201	150	1
rcv	2.18	A	1	0	136351
snd	2.18	D	136351	150	1
rcv	2.18	A	1	0	136501
snd	2.18	D	136501	150	1
rcv	2.18	A	1	0	136651
snd	2.19	D	136651	150	1
rcv	2.19	A	1	0	136801
snd	2.19	D	136801	150	1
rcv	2.19	A	1	0	136951
snd	2.19	D	136951	150	1
rcv	2.19	A	1	0	137101
snd	2.19	D	137101	150	1
rcv	2.19	A	1	0	137251
snd	2.19	D	137251	150	1
rcv	2.19	A	1	0	137401
snd	2.19	D	137401	150	1
rcv	2.19	A	1	0	137551
snd	2.19	D	137551	150	1
rcv	2.19	A	1	0	137701
snd	2.19	D	137701	150	1
rcv	2.19	A	1	0	137851
snd	2.19	D	137851	150	1
rcv	2.19	A	1	0	138001
snd	2.19	D	138001	150	1
rcv	2.19	A	1	0	138151
drop	2.19	D	138151	150	1
snd/RXT	2.19	D	138151	150	1
rcv	2.19	A	1	0	138301
snd	2.19	D	138301	150	1
rcv	2.19	A	1	0	138451
snd	2.20	D	138451	150	1
rcv	2.20	A	1	0	138601
snd	2.20	D	138601	150	1
rcv	2.20	A	1	0	138751
snd	2.20	D	138751	150	1
rcv	2.20	A	1	0	138901
snd	2.20	D	138901	150	1
rcv	2.20	A	1	0	139051
snd	2.20	D	139051	150	1
rcv	2.20	A	1	0	139201
snd	2.20	D	139201	150	1
rcv	2.20	A	1	0	139351
snd	2.20	D	139351	150	1
rcv	2.20	A	1	0	139501
snd	2.20	D	139501	150	1
rcv	2.20	A	1	0	139651
snd	2.20	D	139651	150	1
rcv	2.20	A	1	0	139801
snd	2.20	D	139801	150	1
rcv	2.20	A	1	0	139951
snd	2.20	D	139951	150	1
rcv	2.20	A	1	0	140101
snd	2.20	D	140101	150	1
rcv	2.20	A	1	0	140251
drop	2.20	D	140251	150	1
snd/RXT	2.20	D	140251	150	1
rcv	2.20	A	1	0	140401
snd	2.20	D	140401	150	1
rcv	2.20	A	1	0	140551
snd	2.20	D	140551	150	1
rcv	2.20	A	1	0	140701
snd	2.20	D	140701	150	1
rcv	2.20	A	1	0	140851
snd	2.20	D	140851	150	1
rcv	2.21	A	1	0	141001
snd	2.21	D	141001	150	1
rcv	2.21	A	1	0	141151
snd	2.21	D	141151	150	1
rcv	2.21	A	1	0	141301
snd	2.21	D	141301	150	1
rcv	2.21	A	1	0	141451
snd	2.21	D	141451	150	1
rcv	2.21	A	1	0	141601
snd	2.21	D	141601	150	1
rcv	2.21	A	1	0	141751
snd	2.21	D	141751	150	1
rcv	2.21	A	1	0	141901
snd	2.21	D	141901	150	1
rcv	2.21	A	1	0	142051
snd	2.21	D	142051	150	1
rcv	2.21	A	1	0	142201
snd	2.21	D	142201	150	1
rcv	2.21	A	1	0	142351
snd	2.21	D	142351	150	1
rcv	2.21	A	1	0	142501
snd	2.21	D	142501	150	1
rcv	2.21	A	1	0	142651
snd	2.21	D	142651	150	1
rcv	2.21	A	1	0	142801
snd	2.21	D	142801	150	1
rcv	2.21	A	1	0	142951
snd	2.21	D	142951	150	1
rcv	2.21	A	1	0	143101
snd	2.21	D	143101	150	1
rcv	2.21	A	1	0	143251
snd	2.21	D	143251	150	1
rcv	2.21	A	1	0	143401
snd	2.21	D	143401	150	1
rcv	2.21	A	1	0	143551
snd	2.21	D	143551	150	1
rcv	2.21	A	1	0	143701
snd	2.21	D	143701	150	1
rcv	2.21	A	1	0	143851
snd	2.21	D	143851	150	1
rcv	2.21	A	1	0	144001
snd	2.22	D	144001	150	1
rcv	2.22	A	1	0	144151
snd	2.22	D	144151	150	1
rcv	2.22	A	1	0	144301
snd	2.22	D	144301	150	1
rcv	2.22	A	1	0	144451
snd	2.22	D	144451	150	1
rcv	2.22	A	1	0	144601
snd	2.22	D	144601	150	1
rcv	2.22	A	1	0	144751
snd	2.22	D	144751	150	1
rcv	2.22	A	1	0	144901
snd	2.22	D	144901	150	1
rcv	2.22	A	1	0	145051
drop	2.22	D	145051	150	1
snd/RXT	2.22	D	145051	150	1
rcv	2.22	A	1	0	145201
snd	2.22	D	145201	150	1
rcv	2.22	A	1	0	145351
snd	2.22	D	145351	150	1
rcv	2.22	A	1	0	145501
drop	2.22	D	145501	150	1
snd/RXT	2.23	D	145501	150	1
rcv	2.23	A	1	0	145651
snd	2.23	D	145651	150	1
rcv	2.23	A	1	0	145801
snd	2.23	D	145801	150	1
rcv	2.23	A	1	0	145951
snd	2.23	D	145951	150	1
rcv	2.23	A	1	0	146101
snd	2.23	D	146101	150	1
rcv	2.23	A	1	0	146251
drop	2.23	D	146251	150	1
snd/RXT	2.23	D	146251	150	1
rcv	2.23	A	1	0	146401
drop	2.23	D	146401	150	1
snd/RXT	2.23	D	146401	150	1
rcv	2.23	A	1	0	146551
snd	2.23	D	146551	150	1
rcv	2.23	A	1	0	146701
snd	2.23	D	146701	150	1
rcv	2.23	A	1	0	146851
snd	2.23	D	146851	150	1
rcv	2.24	A	1	0	147001
snd	2.24	D	147001	150	1
rcv	2.24	A	1	0	147151
snd	2.24	D	147151	150	1
rcv	2.24	A	1	0	147301
snd	2.24	D	147301	150	1
rcv	2.24	A	1	0	147451
snd	2.24	D	147451	150	1
rcv	2.24	A	1	0	147601
snd	2.24	D	147601	150	1
rcv	2.24	A	1	0	147751
snd	2.24	D	147751	150	1
rcv	2.24	A	1	0	147901
snd	2.24	D	147901	150	1
rcv	2.24	A	1	0	148051
snd	2.24	D	148051	150	1
rcv	2.24	A	1	0	148201
snd	2.24	D	148201	150	1
rcv	2.24	A	1	0	148351
snd	2.25	D	148351	150	1
rcv	2.25	A	1	0	148501
drop	2.25	D	148501	150	1
rcv	2.25	A	1	0	148651
snd/RXT	2.25	D	148501	150	1
snd	2.25	D	148651	150	1
rcv	2.25	A	1	0	148801
snd	2.25	D	148801	150	1
rcv	2.25	A	1	0	148951
snd	2.25	D	148951	150	1
rcv	2.25	A	1	0	149101
snd	2.25	D	149101	150	1
rcv	2.25	A	1	0	149251
snd	2.25	D	149251	150	1
rcv	2.25	A	1	0	149401
snd	2.26	D	149401	150	1
rcv	2.26	A	1	0	149551
snd	2.26	D	149551	150	1
rcv	2.26	A	1	0	149701
snd	2.26	D	149701	150	1
rcv	2.26	A	1	0	149851
snd	2.26	D	149851	150	1
rcv	2.26	A	1	0	150001
snd	2.26	D	150001	150	1
rcv	2.26	A	1	0	150151
snd	2.26	D	150151	150	1
rcv	2.26	A	1	0	150301
snd	2.28	D	150301	150	1
rcv	2.28	A	1	0	150451
snd	2.29	D	150451	150	1
rcv	2.29	A	1	0	150601
snd	2.29	D	150601	150	1
rcv	2.29	A	1	0	150751
snd	2.29	D	150751	150	1
rcv	2.29	A	1	0	150901
snd	2.29	D	150901	150	1
rcv	2.29	A	1	0	151051
snd	2.29	D	151051	150	1
rcv	2.29	A	1	0	151201
snd	2.30	D	151201	150	1
rcv	2.30	A	1	0	151351
snd	2.30	D	151351	150	1
rcv	2.30	A	1	0	151501
snd	2.31	D	151501	150	1
rcv	2.31	A	1	0	151651
snd	2.31	D	151651	150	1
rcv	2.31	A	1	0	151801
snd	2.31	D	151801	150	1
rcv	2.31	A	1	0	151951
snd	2.31	D	151951	150	1
rcv	2.31	A	1	0	152101
snd	2.31	D	152101	150	1
rcv	2.31	A	1	0	152251
snd	2.31	D	152251	150	1
rcv	2.31	A	1	0	152401
snd	2.31	D	152401	150	1
rcv	2.31	A	1	0	152551
snd	2.31	D	152551	150	1
rcv	2.31	A	1	0	152701
snd	2.31	D	152701	150	1
rcv	2.31	A	1	0	152851
snd	2.31	D	152851	150	1
rcv	2.31	A	1	0	153001
drop	2.31	D	153001	150	1
rcv	2.34	A	1	0	153151
snd	2.34	D	153151	150	1
rcv	2.34	A	1	0	153301
snd	2.34	D	153301	150	1
rcv	2.34	A	1	0	153451
snd	2.34	D	153451	150	1
rcv	2.34	A	1	0	153601
drop	2.34	D	153601	150	1
snd/RXT	2.34	D	153601	150	1
rcv	2.36	A	1	0	153751
snd	2.36	D	153751	150	1
snd/RXT	2.36	D	153751	150	1
rcv	2.36	A	1	0	153901
snd	2.36	D	153901	150	1
rcv	2.36	A	1	0	154051
snd	2.37	D	154051	150	1
rcv	2.37	A	1	0	154201
snd	2.37	D	154201	150	1
rcv	2.37	A	1	0	154351
snd	2.37	D	154351	150	1
rcv	2.37	A	1	0	154501
drop	2.37	D	154501	150	1
rcv	2.38	A	1	0	154651
snd	2.38	D	154651	150	1
rcv	2.38	A	1	0	154801
drop	2.38	D	154801	150	1
snd/RXT	2.38	D	154501	150	1
snd/RXT	2.40	D	154801	150	1
rcv	2.40	A	1	0	154951
drop	2.40	D	154951	150	1
snd/RXT	2.42	D	154951	150	1
rcv	2.42	A	1	0	155101
snd	2.42	D	155101	150	1
rcv	2.42	A	1	0	155251
snd	2.42	D	155251	150	1
rcv	2.42	A	1	0	155401
drop	2.42	D	155401	150	1
snd/RXT	2.43	D	155401	150	1
rcv	2.43	A	1	0	155551
snd	2.43	D	155551	150	1
rcv	2.43	A	1	0	155701
snd	2.44	D	155701	150	1
rcv	2.44	A	1	0	155851
snd	2.44	D	155851	150	1
rcv	2.44	A	1	0	156001
snd	2.44	D	156001	150	1
rcv	2.44	A	1	0	156151
snd	2.44	D	156151	150	1
rcv	2.44	A	1	0	156301
snd	2.44	D	156301	150	1
rcv	2.44	A	1	0	156451
snd	2.44	D	156451	150	1
rcv	2.44	A	1	0	156601
snd	2.44	D	156601	150	1
rcv	2.44	A	1	0	156751
snd	2.44	D	156751	150	1
rcv	2.44	A	1	0	156901
drop	2.44	D	156901	150	1
snd/RXT	2.45	D	156901	150	1
rcv	2.45	A	1	0	157051
drop	2.45	D	157051	150	1
snd/RXT	2.45	D	157051	150	1
rcv	2.45	A	1	0	157201
snd	2.45	D	157201	150	1
rcv	2.45	A	1	0	157351
snd	2.45	D	157351	150	1
rcv	2.45	A	1	0	157501
snd	2.45	D	157501	150	1
rcv	2.45	A	1	0	157651
snd	2.45	D	157651	150	1
rcv	2.45	A	1	0	157801
snd	2.45	D	157801	150	1
rcv	2.46	A	1	0	157951
snd	2.46	D	157951	150	1
rcv	2.46	A	1	0	158101
snd	2.46	D	158101	150	1
rcv	2.46	A	1	0	158251
snd	2.46	D	158251	150	1
rcv	2.46	A	1	0	158401
snd	2.46	D	158401	150	1
rcv	2.46	A	1	0	158551
snd	2.46	D	158551	150	1
rcv	2.46	A	1	0	158701
snd	2.46	D	158701	150	1
rcv	2.46	A	1	0	158851
snd	2.46	D	158851	150	1
rcv	2.46	A	1	0	159001
snd	2.46	D	159001	150	1
rcv	2.46	A	1	0	159151
snd	2.46	D	159151	150	1
rcv	2.46	A	1	0	159301
snd	2.46	D	159301	150	1
rcv	2.46	A	1	0	159451
snd	2.46	D	159451	150	1
rcv	2.46	A	1	0	159601
snd	2.46	D	159601	150	1
rcv	2.46	A	1	0	159751
snd	2.46	D	159751	150	1
rcv	2.46	A	1	0	159901
snd	2.46	D	159901	150	1
rcv	2.46	A	1	0	160051
drop	2.46	D	160051	150	1
snd/RXT	2.47	D	160051	150	1
rcv	2.47	A	1	0	160201
snd	2.47	D	160201	150	1
rcv	2.47	A	1	0	160351
snd	2.47	D	160351	150	1
rcv	2.47	A	1	0	160501
snd	2.47	D	160501	150	1
rcv	2.47	A	1	0	160651
snd	2.47	D	160651	150	1
rcv	2.47	A	1	0	160801
snd	2.47	D	160801	150	1
rcv	2.47	A	1	0	160951
snd	2.47	D	160951	150	1
rcv	2.47	A	1	0	161101
snd	2.47	D	161101	150	1
rcv	2.47	A	1	0	161251
snd	2.47	D	161251	150	1
rcv	2.47	A	1	0	161401
drop	2.48	D	161401	150	1
snd/RXT	2.48	D	161401	150	1
rcv	2.48	A	1	0	161551
snd	2.48	D	161551	150	1
rcv	2.48	A	1	0	161701
snd	2.48	D	161701	150	1
rcv	2.48	A	1	0	161851
snd	2.48	D	161851	150	1
rcv	2.48	A	1	0	162001
snd	2.48	D	162001	150	1
rcv	2.48	A	1	0	162151
snd	2.48	D	162151	150	1
rcv	2.48	A	1	0	162301
snd	2.48	D	162301	150	1
rcv	2.48	A	1	0	162451
drop	2.48	D	162451	150	1
rcv	2.49	A	1	0	162601
snd/RXT	2.49	D	162451	150	1
snd	2.49	D	162601	150	1
rcv	2.49	A	1	0	162751
snd	2.49	D	162751	150	1
rcv	2.49	A	1	0	162901
snd	2.49	D	162901	150	1
rcv	2.49	A	1	0	163051
snd	2.49	D	163051	150	1
rcv	2.49	A	1	0	163201
snd	2.49	D	163201	150	1
rcv	2.49	A	1	0	163351
snd	2.49	D	163351	150	1
rcv	2.49	A	1	0	163501
drop	2.49	D	163501	150	1
rcv	2.50	A	1	0	163651
snd/RXT	2.50	D	163501	150	1
snd	2.50	D	163651	150	1
rcv	2.50	A	1	0	163801
snd	2.50	D	163801	150	1
rcv	2.50	A	1	0	163951
snd	2.50	D	163951	150	1
rcv	2.50	A	1	0	164101
snd	2.50	D	164101	150	1
rcv	2.50	A	1	0	164251
snd	2.50	D	164251	150	1
rcv	2.50	A	1	0	164401
snd	2.50	D	164401	150	1
rcv	2.50	A	1	0	164551
snd	2.50	D	164551	150	1
rcv	2.50	A	1	0	164701
snd	2.50	D	164701	150	1
rcv	2.50	A	1	0	164851
snd	2.50	D	164851	150	1
rcv	2.50	A	1	0	165001
snd	2.50	D	165001	150	1
rcv	2.50	A	1	0	165151
snd	2.50	D	165151	150	1
rcv	2.50	A	1	0	165301
drop	2.50	D	165301	150	1
snd/RXT	2.51	D	165301	150	1
rcv	2.51	A	1	0	165451
snd	2.51	D	165451	150	1
rcv	2.51	A	1	0	165601
snd	2.51	D	165601	150	1
rcv	2.51	A	1	0	165751
snd	2.51	D	165751	150	1
rcv	2.51	A	1	0	165901
snd	2.51	D	165901	150	1
rcv	2.51	A	1	0	166051
drop	2.51	D	166051	150	1
snd/RXT	2.51	D	166051	150	1
rcv	2.51	A	1	0	166201
snd	2.51	D	166201	150	1
rcv	2.51	A	1	0	166351
snd	2.51	D	166351	150	1
rcv	2.51	A	1	0	166501
snd	2.51	D	166501	150	1
rcv	2.51	A	1	0	166651
snd	2.51	D	166651	150	1
rcv	2.51	A	1	0	166801
snd	2.51	D	166801	150	1
rcv	2.51	A	1	0	166951
snd	2.51	D	166951	150	1
rcv	2.51	A	1	0	167101
snd	2.51	D	167101	150	1
rcv	2.51	A	1	0	167251
snd	2.52	D	167251	150	1
rcv	2.52	A	1	0	167401
snd	2.52	D	167401	150	1
rcv	2.52	A	1	0	167551
snd	2.52	D	167551	150	1
rcv	2.52	A	1	0	167701
snd	2.52	D	167701	150	1
rcv	2.52	A	1	0	167851
drop	2.52	D	167851	150	1
snd/RXT	2.52	D	167851	150	1
rcv	2.52	A	1	0	168001
snd	2.52	D	168001	150	1
rcv	2.52	A	1	0	168151
snd	2.52	D	168151	150	1
rcv	2.52	A	1	0	168301
snd	2.52	D	168301	150	1
rcv	2.52	A	1	0	168451
snd	2.52	D	168451	150	1
rcv	2.52	A	1	0	168601
drop	2.52	D	168601	150	1
rcv	2.53	A	1	0	168751
snd/RXT	2.53	D	168601	150	1
drop	2.53	D	168751	150	1
snd/RXT	2.54	D	168751	150	1
rcv	2.54	A	1	0	168901
snd	2.54	D	168901	150	1
rcv	2.54	A	1	0	169051
snd	2.54	D	169051	150	1
rcv	2.54	A	1	0	169201
snd	2.54	D	169201	150	1
rcv	2.54	A	1	0	169351
snd	2.54	D	169351	150	1
rcv	2.54	A	1	0	169501
snd	2.54	D	169501	150	1
rcv	2.54	A	1	0	169651
snd	2.54	D	169651	150	1
rcv	2.54	A	1	0	169801
snd	2.54	D	169801	150	1
rcv	2.54	A	1	0	169951
snd	2.54	D	169951	150	1
rcv	2.54	A	1	0	170101
snd	2.54	D	170101	150	1
rcv	2.54	A	1	0	170251
snd	2.54	D	170251	150	1
rcv	2.54	A	1	0	170401
snd	2.54	D	170401	150	1
rcv	2.54	A	1	0	170551
snd	2.54	D	170551	150	1
rcv	2.54	A	1	0	170701
snd	2.54	D	170701	150	1
rcv	2.54	A	1	0	170851
snd	2.54	D	170851	150	1
rcv	2.54	A	1	0	171001
snd	2.54	D	171001	150	1
rcv	2.54	A	1	0	171151
snd	2.54	D	171151	150	1
rcv	2.54	A	1	0	171301
snd	2.55	D	171301	150	1
rcv	2.55	A	1	0	171451
snd	2.55	D	171451	150	1
rcv	2.55	A	1	0	171601
snd	2.55	D	171601	150	1
rcv	2.55	A	1	0	171751
snd	2.55	D	171751	150	1
rcv	2.55	A	1	0	171901
snd	2.55	D	171901	150	1
rcv	2.55	A	1	0	172051
snd	2.55	D	172051	150	1
rcv	2.55	A	1	0	172201
snd	2.55	D	172201	150	1
rcv	2.55	A	1	0	172351
snd	2.55	D	172351	150	1
rcv	2.55	A	1	0	172501
drop	2.55	D	172501	150	1
snd/RXT	2.55	D	172501	150	1
rcv	2.55	A	1	0	172651
snd	2.55	D	172651	150	1
rcv	2.55	A	1	0	172801
snd	2.55	D	172801	150	1
rcv	2.55	A	1	0	172951
snd	2.55	D	172951	150	1
rcv	2.55	A	1	0	173101
snd	2.55	D	173101	150	1
rcv	2.55	A	1	0	173251
snd	2.55	D	173251	150	1
rcv	2.56	A	1	0	173401
snd	2.56	D	173401	150	1
rcv	2.56	A	1	0	173551
snd	2.56	D	173551	150	1
rcv	2.56	A	1	0	173701
snd	2.56	D	173701	150	1
rcv	2.56	A	1	0	173851
snd	2.56	D	173851	150	1
rcv	2.56	A	1	0	174001
drop	2.56	D	174001	150	1
snd/RXT	2.56	D	174001	150	1
rcv	2.56	A	1	0	174151
snd	2.56	D	174151	150	1
rcv	2.56	A	1	0	174301
snd	2.56	D	174301	150	1
rcv	2.56	A	1	0	174451
snd	2.56	D	174451	150	1
rcv	2.56	A	1	0	174601
drop	2.56	D	174601	150	1
rcv	2.57	A	1	0	174751
snd	2.57	D	174751	150	1
snd/RXT	2.57	D	174601	150	1
rcv	2.57	A	1	0	174901
snd	2.57	D	174901	150	1
rcv	2.57	A	1	0	175051
snd	2.57	D	175051	150	1
rcv	2.57	A	1	0	175201
snd	2.57	D	175201	150	1
rcv	2.57	A	1	0	175351
snd	2.57	D	175351	150	1
rcv	2.57	A	1	0	175501
snd	2.57	D	175501	150	1
rcv	2.57	A	1	0	175651
snd	2.57	D	175651	150	1
rcv	2.57	A	1	0	175801
snd	2.57	D	175801	150	1
rcv	2.57	A	1	0	175951
drop	2.57	D	175951	150	1
snd/RXT	2.57	D	175951	150	1
rcv	2.57	A	1	0	176101
snd	2.57	D	176101	150	1
rcv	2.57	A	1	0	176251
snd	2.58	D	176251	150	1
rcv	2.58	A	1	0	176401
snd	2.58	D	176401	150	1
rcv	2.58	A	1	0	176551
snd	2.58	D	176551	150	1
rcv	2.58	A	1	0	176701
snd	2.58	D	176701	150	1
rcv	2.58	A	1	0	176851
snd	2.58	D	176851	150	1
rcv	2.58	A	1	0	177001
snd	2.58	D	177001	150	1
rcv	2.58	A	1	0	177151
drop	2.58	D	177151	150	1
snd/RXT	2.58	D	177151	150	1
rcv	2.58	A	1	0	177301
snd	2.58	D	177301	150	1
rcv	2.58	A	1	0	177451
snd	2.58	D	177451	150	1
rcv	2.58	A	1	0	177601
snd	2.58	D	177601	150	1
rcv	2.58	A	1	0	177751
snd	2.58	D	177751	150	1
rcv	2.58	A	1	0	177901
snd	2.58	D	177901	150	1
rcv	2.58	A	1	0	178051
snd	2.58	D	178051	150	1
rcv	2.58	A	1	0	178201
snd	2.58	D	178201	150	1
rcv	2.58	A	1	0	178351
snd	2.58	D	178351	150	1
rcv	2.58	A	1	0	178501
snd	2.58	D	178501	150	1
rcv	2.58	A	1	0	178651
snd	2.58	D	178651	150	1
rcv	2.58	A	1	0	178801
snd	2.58	D	178801	150	1
rcv	2.58	A	1	0	178951
